text;label
PCFGs with Syntactic and Prosodic Indicators of Speech Repairs (Co-authors: John Hale, Izhak Shafran, Lisa Yung, Bonnie J. Dorr, Mary P. Harper, Anna Krasnyanskaya, Matthew Lease, Yang Liu, Brian Roark, Matthew G. Snover, Robin Stewart, Conference: ACL);282
Security Policy Coordination for Heterogeneous Information Systems (Co-authors: John Hale, Pablo Galiasso, Mauricio Papa, Sujeet Shenoi, Conference: ACSAC);280
Extending Java for Package based Access Control (Co-authors: John Hale, Mauricio Papa, Oliver Bremer, Rodrigo Chandia, Sujeet Shenoi, Conference: ACSAC);280
Policy Mediation for Multi-Enterprise Environments (Co-authors: Pablo Galiasso, Oliver Bremer, John Hale, Sujeet Shenoi, David F. Ferraiolo, Vincent C. Hu, Conference: ACSAC);280
Strata-Gem: risk assessment through mission modeling (Co-authors: Kevin Clark, Ethan Singleton, Stephen Tyree, John Hale, Conference: QoP);280
On Modeling Computer Networks for Vulnerability Analysis (Co-authors: Clinton Campbell, Jerald Dawkins, Brandon Pollet, Kenneth Fitch, John Hale, Mauricio Papa, Conference: DBSec);280
An Environment for Developing Securely Interoperable Heterogeneous Distributed Objects (Co-authors: M. Berryman, C. Rummel, Mauricio Papa, John Hale, Jody Threet, Sujeet Shenoi, Conference: DBSec);280
Language Extensions for Programmable Security (Co-authors: John Hale, Rodrigo Chandia, Clinton Campbell, Sujeet Shenoi, Conference: DBSec);280
Programmable Security for Object-Oriented Systems (Co-authors: John Hale, Mauricio Papa, Sujeet Shenoi, Conference: DBSec);280
A Practical Formalism for Imprecise Inference Control (Co-authors: John Hale, Jody Threet, Sujeet Shenoi, Conference: DBSec);280
Capability-Based Primitives for Access Control in Object-Oriented Systems (Co-authors: John Hale, Jody Threet, Sujeet Shenoi, Conference: DBSec);280
Public Telephone Network Vulnerabilities (Co-authors: G. Lorenz, J. Keller, Gavin Manes, John Hale, Sujeet Shenoi, Conference: DBSec);280
Implementation and Verification of Programmable Security (Co-authors: Stephen Magill, Bradley Skaggs, Mauricio Papa, John Hale, Conference: DBSec);280
Simulation and Analysis of Cryptographic Protocols (Co-authors: Mauricio Papa, Oliver Bremer, Stephen Magill, John Hale, Sujeet Shenoi, Conference: DBSec);280
A Tool for Inference Detection and Knowledge Discovery in Databases (Co-authors: Surath Rath, Dominic Jones, John Hale, Sujeet Shenoi, Conference: DBSec);280
Redacting Digital Information from Electronic Devices (Co-authors: Alex Barclay, L. Watson, David Greer, John Hale, Gavin Manes, Conference: IFIP Int. Conf. Digital Forensics);280
Formal Analysis of E-Commerce Protocols (Co-authors: Mauricio Papa, Oliver Bremer, John Hale, Sujeet Shenoi, Conference: ISADS);280
A Systematic Approach to Multi-Stage Network Attack Analysis (Co-authors: Jerald Dawkins, John Hale, Conference: IWIA);280
A Probabilistic Earley Parser as a Psycholinguistic Model (Co-authors: John Hale, Conference: NAACL);282
A genetic algorithm for fragment allocation in a distributed database system (Co-authors: Arthur L. Corcoran, John Hale, Conference: SAC);280
Integrating Logics and Process Calculi for Cryptographic Protocol Analysis (Co-authors: Mauricio Papa, Oliver Bremer, John Hale, Sujeet Shenoi, Conference: SEC);280
Catalytic Inference Analysis: Detecting Inference Threats due to Knowledge Discovery (Co-authors: John Hale, Sujeet Shenoi, Conference: IEEE Symposium on Security and Privacy);280
GridSPiM: A Framework for Simple Locality and Containment in the Stochastic pi-Calculus (Co-authors: Stephen Tyree, Rayus Kuplicki, Trevor Sarratt, Scott Fujan, John Hale, Conference: BICoB);280
Analyzing FD Inference in Relational Databases (Co-authors: John Hale, Sujeet Shenoi, Conference: Data Knowl. Eng.);280
Programmable Access Control (Co-authors: John Hale, Mauricio Papa, Sujeet Shenoi, Conference: Journal of Computer Security);280
A Ticket-Based Access Control Architecture for Object Systems (Co-authors: John Hale, Jody Threet, Sujeet Shenoi, Conference: Journal of Computer Security);280
Secur(e/ity) Management: Two Sides of the Same Coin (Co-authors: John Hale, Paul Brusil, Conference: J. Network Syst. Manage.);280
Secur(e/ity) Management: A Continuing Uphill Climb (Co-authors: John Hale, Paul Brusil, Conference: J. Network Syst. Manage.);280
The Shifting Sands of Security Management (Co-authors: Paul Brusil, John Hale, Conference: J. Network Syst. Manage.);280
Book Review (Co-authors: John Hale, Conference: Journal of Logic, Language and Information);283
Issues and Techniques for Redacting PDF Files (Co-authors: Gavin Wylie Manes, James Johnson, Alex Barclay, Michael Harvey, Elizabeth Downing, John Hale, Conference: J. Digital Forensic Practice);280
Toward Robust and Extensible Automatic Protocol Identification (Co-authors: George Louthan, Collin McMillan, Christopher Johnson, John Hale, Conference: International Conference on Internet Computing);280
Learning to coordinate without sharing information (Co-authors: Sandip Sen, Mahendra Sekaran, John Hale, Conference: Readings in agents);280
A framework for high assurance security of distributed objects (Co-authors: John Hale, Jody Threet, Sujeet Shenoi, Conference: Proceedings of the tenth annual IFIP TC11/WG11.3 international conference on Database security: volume X : status and prospects: status and prospects);280
Getting Useful Gender Statistics from English Text (Co-authors: John Hale, Eugene Charniak, Conference: null);281
Content-based alternatives to conventional network monitoring systems (Co-authors: George Louthan, Brady Deetz, Matthew Walker, John Hale, Conference: Proceedings of the 5th Annual Workshop on Cyber Security and Information Intelligence Research: Cyber Security and Information Intelligence Challenges and Strategies);280
Surprising parser actions and reading difficulty (Co-authors: Marisa Ferrara Boston, John Hale, Reinhold Kliegl, Shravan Vasishth, Conference: Proceedings of the 46th Annual Meeting of the Association for Computational Linguistics on Human Language Technologies: Short Papers);282
The information-processing difficulty of incremental parsing (Co-authors: John Hale, Conference: Proceedings of the Workshop on Incremental Parsing: Bringing Engineering and Cognition Together);282
Core architecture optimization for heterogeneous chip multiprocessors (Co-authors: Rakesh Kumar, Dean M. Tullsen, Norman P. Jouppi, Conference: PACT);291
A QoS routing protocol for delay-sensitive applications in mobile ad hoc networks (Co-authors: Pradeep Macharla, Rakesh Kumar, Anil Kumar Sarje, Manoj Misra, Conference: COMSWARE);293
Multi-View 3D Analysis with Applications for Augmented Reality and Enhanced Video Visualization (Co-authors: Yanlin Guo, Steven C. Hsu, Supun Samarasekera, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR);295
Vehicle Fingerprinting for Reacquisition and Tracking in Videos (Co-authors: Yanlin Guo, Steven C. Hsu, Ying Shan, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR (2));295
Learning-Based Building Outline Detection from Multiple Aerial Images (Co-authors: Yanlin Guo, Harpreet S. Sawhney, Rakesh Kumar, Steven C. Hsu, Conference: CVPR (2));295
Pose Estimation, Model Refinement, and Enhanced Visualization Using Video (Co-authors: Stephen C. Hsu, Supun Samarasekera, Rakesh Kumar, Harpreet S. Sawhney, Conference: CVPR);295
True Multi-Image Alignment and its Application to Mosaicing and Lens Distortion Correction (Co-authors: Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR);295
Learning Exemplar-Based Categorization for the Detection of Multi-View Multi-Pose Objects (Co-authors: Ying Shan, Feng Han, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR (2));295
Linear Model Hashing and Batch RANSAC for Rapid and Accurate Object Recognition (Co-authors: Ying Shan, Bogdan Matei, Harpreet S. Sawhney, Rakesh Kumar, Daniel F. Huber, Martial Hebert, Conference: CVPR (2));295
Unsupervised Learning of Discriminative Edge Measures for Vehicle Matching between Non-Overlapping Cameras (Co-authors: Ying Shan, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR (1));295
Dynamic Layer Representation with Applications to Tracking (Co-authors: Hai Tao, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR);295
Dynamic Depth Recovery from Multiple Synchronized Video Streams (Co-authors: Hai Tao, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR (1));295
3D Building Detection and Modeling from Aerial LIDAR Data (Co-authors: Vivek Verma, Rakesh Kumar, Stephen C. Hsu, Conference: CVPR (2));295
Real-Time Wide Area Multi-Camera Stereo Tracking (Co-authors: Tao Zhao, Manoj Aggarwal, Rakesh Kumar, Harpreet S. Sawhney, Conference: CVPR (1));295
PEET: Prototype Embedding and Embedding Transition for Matching Vehicles over Disparate Viewpoints (Co-authors: Yanlin Guo, Ying Shan, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR);295
Visual Odometry System Using Multiple Stereo Cameras and Inertial Measurement Unit (Co-authors: Taragay Oskiper, Zhiwei Zhu, Supun Samarasekera, Rakesh Kumar, Conference: CVPR);295
Real-time global localization with a pre-built visual landmark database (Co-authors: Zhiwei Zhu, Taragay Oskiper, Supun Samarasekera, Rakesh Kumar, Harpreet S. Sawhney, Conference: CVPR);295
Discovering class specific composite features through discriminative sampling with Swendsen-Wang Cut (Co-authors: Feng Han, Ying Shan, Harpreet S. Sawhney, Rakesh Kumar, Conference: CVPR);295
Building segmentation for densely built urban regions using aerial LIDAR data (Co-authors: Bodgan C. Matei, Harpreet S. Sawhney, Supun Samarasekera, Janet Kim, Rakesh Kumar, Conference: CVPR);295
Matching vehicles under large pose transformations using approximate 3D models and piecewise MRF model (Co-authors: Yanlin Guo, Cen Rao, Supun Samarasekera, Janet Kim, Rakesh Kumar, Harpreet S. Sawhney, Conference: CVPR);295
Magellan: A Search and Machine Learning-based Framework for Fast Multi-core Design Space Exploration and Optimization (Co-authors: Sukhun Kang, Rakesh Kumar, Conference: DATE);291
Robust Video Mosaicing through Topology Inference and Local to Global Alignment (Co-authors: Harpreet S. Sawhney, Steven C. Hsu, Rakesh Kumar, Conference: ECCV (2));295
Partial Object Matching with Shapeme Histograms (Co-authors: Ying Shan, Harpreet S. Sawhney, Bogdan Matei, Rakesh Kumar, Conference: ECCV (3));295
Learning Actions Using Robust String Kernels (Co-authors: Changjiang Yang, Yanlin Guo, Harpreet S. Sawhney, Rakesh Kumar, Conference: Workshop on Human Motion);295
Application-specific customization of parameterized FPGA soft-core processors (Co-authors: David Sheldon, Rakesh Kumar, Roman L. Lysecky, Frank Vahid, Dean M. Tullsen, Conference: ICCAD);291
Conjoining soft-core FPGA processors (Co-authors: David Sheldon, Rakesh Kumar, Frank Vahid, Dean M. Tullsen, Roman L. Lysecky, Conference: ICCAD);291
Vehicle Identification between Non-Overlapping Cameras without Direct Feature Matching (Co-authors: Ying Shan, Harpreet S. Sawhney, Rakesh Kumar, Conference: ICCV);295
Independent Motion Detection in 3D Scenes (Co-authors: Harpreet S. Sawhney, Yanlin Guo, Jane C. Asmuth, Rakesh Kumar, Conference: ICCV);295
A Global Matching Framework for Stereo Computation (Co-authors: Hai Tao, Harpreet S. Sawhney, Rakesh Kumar, Conference: ICCV);295
Video Georegistration: Algorithm and Quantitative Evaluation (Co-authors: Richard P. Wildes, David J. Hirvonen, Steven C. Hsu, Rakesh Kumar, W. Brian Lehman, Bogdan Matei, Wen-Yi Zhao, Conference: ICCV);295
Multiple Cue Integrated Action Detection (Co-authors: Sang-Hack Jung, Yanlin Guo, Harpreet S. Sawhney, Rakesh Kumar, Conference: ICCV-HCI);295
Ten-fold Improvement in Visual Odometry Using Landmark Matching (Co-authors: Zhiwei Zhu, Taragay Oskiper, Supun Samarasekera, Rakesh Kumar, Harpreet S. Sawhney, Conference: ICCV);295
Annotation of Video by Alignment to Reference Imagery (Co-authors: Keith J. Hanna, Harpreet S. Sawhney, Rakesh Kumar, Yanlin Guo, Supun Samarasekera, Conference: Workshop on Vision Algorithms);295
A Sampling Algorithm for Tracking Multiple Objects (Co-authors: Hai Tao, Harpreet S. Sawhney, Rakesh Kumar, Conference: Workshop on Vision Algorithms);295
Video as an image data source: efficient representations and applications (Co-authors: P. Anandan, Michal Irani, Rakesh Kumar, James R. Bergen, Conference: ICIP);295
3D Manipulation of Motion Imagery (Co-authors: Rakesh Kumar, Harpreet S. Sawhney, Yanlin Guo, Steven C. Hsu, Supun Samarasekera, Conference: ICIP);295
Annotation of Video by Alignment to Reference Imagery (Co-authors: Keith J. Hanna, Harpreet S. Sawhney, Rakesh Kumar, Yanlin Guo, Supun Samarasekera, Conference: ICMCS, Vol. 1);295
Registration of Highly-Oblique and Zoomed in Aerial Video to Reference Imagery (Co-authors: Rakesh Kumar, Supun Samarasekera, Steven C. Hsu, Keith J. Hanna, Conference: ICPR);295
A Heterogeneous Feature-based Image Alignment Method (Co-authors: Cen Rao, Yanlin Guo, Harpreet S. Sawhney, Rakesh Kumar, Conference: ICPR (2));295
Optimal peer selection for P2P downloading and streaming (Co-authors: Micah Adler, Rakesh Kumar, Keith W. Ross, Dan Rubenstein, Torsten Suel, David D. Yao, Conference: INFOCOM);296
Pollution in P2P file sharing systems (Co-authors: Jian Liang, Rakesh Kumar, Y. Xi, Keith W. Ross, Conference: INFOCOM);296
Stochastic Fluid Theory for P2P Streaming Systems (Co-authors: Rakesh Kumar, Yong Liu, Keith W. Ross, Conference: INFOCOM);296
Exploiting unbalanced thread scheduling for energy and performance on a CMP of SMT processors (Co-authors: M. De Vuyst, Rakesh Kumar, Dean M. Tullsen, Conference: IPDPS);291
Single-ISA Heterogeneous Multi-Core Architectures for Multithreaded Workload Performance (Co-authors: Rakesh Kumar, Dean M. Tullsen, Parthasarathy Ranganathan, Norman P. Jouppi, Keith I. Farkas, Conference: ISCA);291
Interconnections in Multi-Core Architectures: Understanding Mechanisms, Overheads and Scaling (Co-authors: Rakesh Kumar, Victor V. Zyuban, Dean M. Tullsen, Conference: ISCA);291
Software Energy Optimization of Real Time Preemptive Tasks by Minimizing Cache-Related Preemption Costs (Co-authors: Rakesh Kumar, Tusar Kanti Patra, Anupam Basu, Conference: ISHPC);291
Single-ISA Heterogeneous Multi-Core Architectures: The Potential for Processor Power Reduction (Co-authors: Rakesh Kumar, Keith I. Farkas, Norman P. Jouppi, Parthasarathy Ranganathan, Dean M. Tullsen, Conference: MICRO);291
Conjoined-Core Chip Multiprocessing (Co-authors: Rakesh Kumar, Norman P. Jouppi, Dean M. Tullsen, Conference: MICRO);291
Compiling for instruction cache performance on a multithreaded architecture (Co-authors: Rakesh Kumar, Dean M. Tullsen, Conference: MICRO);291
Balanced Multithreading: Increasing Throughput via a Low Cost Multithreading Hierarchy (Co-authors: Eric Tune, Rakesh Kumar, Dean M. Tullsen, Brad Calder, Conference: MICRO);291
Action video retrieval based on atomic action vocabulary (Co-authors: Sang-Hack Jung, Yanlin Guo, Harpreet S. Sawhney, Rakesh Kumar, Conference: Multimedia Information Retrieval);295
